"","numeric_id_1","numeric_id_2"
"1",151401,6938
"2",151401,161885
"3",151401,71731
"4",151401,18651
"5",151401,21220
"6",151401,103063
"7",6250,32697
"8",6250,97778
"9",6250,90188
"10",6250,48182
"11",6250,38916
"12",6250,38391
"13",6250,28591
"14",6250,97246
"15",6250,163902
"16",6250,31283
"17",6250,15078
"18",6250,110863
"19",6250,110239
"20",6250,47855
"21",6250,89597
"22",6250,7943
"23",6250,160024
"24",6250,165263
"25",6250,5563
"26",6250,22058
"27",6250,128717
"28",6250,68838
"29",6250,25440
"30",6250,124916
"31",6250,89964
"32",6250,12019
"33",6250,74454
"34",6250,4400
"35",6250,147376
"36",6250,71401
"37",6250,132687
"38",6250,92280
"39",6250,3029
"40",6250,9241
"41",6250,92773
"42",6250,9260
"43",6250,82074
"44",6250,145693
"45",6250,139428
"46",6250,153914
"47",6250,37268
"48",6250,57346
"49",6250,122212
"50",6250,66838
"51",6250,43693
"52",6250,36696
"53",6250,69363
"54",6250,94266
"55",6250,8187
"56",6250,116118
"57",6250,3382
"58",6250,111463
"59",6250,87059
"60",6250,81416
"61",6250,21240
"62",6250,10142
"63",6250,98205
"64",6250,32720
"65",6250,41103
"66",6250,22733
"67",6250,120937
"68",6250,62320
"69",6250,142981
"70",6250,24704
"71",6250,114217
"72",6250,147104
"73",6250,164341
"74",6250,35999
"75",6250,586
"76",6250,143168
"77",6250,99271
"78",6250,135664
"79",6250,14008
"80",6250,158697
"81",6250,154576
"82",6250,41522
"83",6250,167863
"84",6250,7886
"85",6250,143811
"86",6250,148669
"87",6250,118771
"88",6250,44906
"89",6250,102785
"90",6250,29035
"91",6250,79864
"92",6250,105954
"93",6250,34599
"94",6250,145576
"95",6250,11360
"96",6250,88166
"97",6250,53774
"98",6250,5666
"99",6250,28447
"100",6250,61130
"101",6250,36895
"102",6250,14884
"103",6250,50925
"104",6250,26858
"105",6250,52353
"106",6250,13880
"107",6250,13398
"108",6250,34092
"109",6250,56718
"110",6250,69307
"111",6250,133819
"112",6250,1507
"113",6250,144649
"114",6250,52578
"115",6250,106835
"116",6250,159739
"117",6250,17668
"118",6250,132014
"119",6250,148984
"120",6250,49532
"121",6250,67132
"122",6250,113146
"123",6250,108841
"124",6250,143814
"125",6250,70640
"126",6250,99912
"127",6250,77738
"128",6250,113949
"129",6250,69920
"130",6250,46398
"131",6250,23093
"132",6250,164172
"133",6250,150512
"134",6250,92853
"135",6250,28388
"136",6250,71618
"137",6250,56529
"138",6250,89815
"139",6250,124088
"140",6250,53620
"141",6250,46000
"142",6250,87609
"143",6250,39215
"144",6250,30465
"145",6250,164691
"146",6250,23195
"147",6250,164958
"148",6250,49178
"149",6250,15943
"150",6250,11563
"151",6250,43319
"152",6250,157353
"153",6250,46362
"154",6250,101239
"155",6250,148136
"156",6250,39226
"157",6250,75503
"158",6250,63012
"159",6250,94092
"160",6250,115646
"161",6250,48085
"162",6250,67053
"163",6250,108937
"164",6250,129001
"165",6250,57788
"166",6250,116912
"167",6250,75130
"168",6250,37577
"169",6250,19200
"170",6250,72205
"171",6250,119837
"172",6250,94746
"173",6250,104577
"174",6250,67035
"175",6250,143949
"176",6250,151966
"177",6250,138544
"178",6250,12914
"179",6250,139558
"180",6250,136983
"181",6250,106320
"182",6250,144505
"183",6250,140906
"184",6250,47135
"185",6250,71224
"186",6250,89332
"187",6250,150837
"188",6250,33703
"189",6250,153410
"190",6250,1801
"191",6250,38486
"192",6250,80236
"193",6250,160914
"194",6250,85372
"195",6250,48961
"196",6250,88169
"197",6250,56998
"198",6250,98469
"199",6250,98201
"200",6250,90534
"201",6250,46858
"202",6250,95754
"203",6250,45049
"204",6250,70031
"205",6250,74958
"206",6250,39672
"207",6250,130259
"208",6250,64571
"209",6250,166086
"210",6250,16854
"211",6250,4389
"212",6250,111032
"213",6250,65837
"214",6250,55152
"215",6250,7685
"216",6250,114801
"217",6250,137313
"218",6250,89359
"219",6250,87382
"220",6250,113339
"221",6250,89576
"222",6250,53578
"223",6250,85548
"224",6250,126791
"225",6250,55318
"226",6250,136227
"227",6250,155537
"228",6250,22449
"229",6250,5320
"230",6250,67698
"231",6250,91115
"232",6250,53433
"233",6250,103856
"234",6250,108452
"235",6250,150421
"236",6250,3117
"237",6250,163205
"238",6250,161726
"239",6250,106724
"240",6250,151322
"241",6250,144136
"242",6250,137014
"243",6250,55870
"244",6250,98346
"245",6250,161213
"246",6250,150742
"247",6250,63010
"248",6250,80319
"249",6250,69328
"250",6250,95680
"251",6250,17179
"252",6250,146538
"253",6250,8455
"254",6250,137512
"255",6250,121862
"256",6250,120891
"257",6250,20581
"258",6250,74021
"259",6250,158317
"260",6250,165915
"261",6250,63995
"262",6250,71709
"263",6250,51884
"264",6250,147447
"265",6250,136392
"266",6250,10528
"267",6250,145310
"268",6250,65867
"269",6250,9508
"270",6250,68556
"271",6250,5502
"272",6250,5027
"273",6250,15130
"274",6250,11896
"275",6250,58666
"276",6250,149124
"277",6250,159257
"278",6250,161972
"279",6250,131839
"280",6250,38748
"281",6250,35494
"282",6250,98438
"283",6250,12975
"284",6250,101170
"285",6250,13934
"286",6250,132876
"287",6250,6847
"288",6250,132934
"289",6250,53050
"290",6250,46173
"291",6250,119799
"292",6250,163766
"293",6250,123917
"294",6250,154039
"295",6250,89375
"296",6250,113559
"297",6250,43817
"298",6250,61722
"299",6250,86918
"300",6250,27008
"301",6250,161148
"302",6250,99710
"303",6250,9509
"304",6250,98929
"305",6250,37635
"306",6250,149329
"307",6250,22189
"308",6250,136614
"309",6250,72053
"310",6250,144358
"311",6250,105067
"312",6250,59978
"313",6250,77173
"314",6250,120670
"315",6250,38328
"316",6250,157628
"317",6250,57921
"318",6250,145835
"319",6250,92924
"320",6250,96133
"321",6250,43763
"322",6250,34629
"323",6250,49847
"324",6250,68121
"325",6250,63884
"326",6250,18656
"327",6250,123541
"328",6250,91352
"329",6250,135284
"330",6250,12970
"331",6250,71510
"332",6250,70922
"333",6250,24110
"334",6250,88931
"335",6250,139953
"336",6250,46448
"337",6250,24583
"338",6250,87247
"339",6250,19084
"340",6250,112281
"341",6250,5268
"342",6250,9916
"343",6250,30438
"344",6250,164975
"345",6250,152690
"346",6250,94299
"347",6250,143073
"348",6250,139361
"349",6250,49794
"350",6250,142921
"351",6250,147188
"352",11816,5474
"353",11816,92773
"354",11816,11203
"355",11816,111800
"356",11816,105373
"357",11816,158629
"358",11816,106585
"359",11816,33983
"360",11816,30129
"361",11816,8455
"362",11816,60424
"363",11816,52810
"364",11816,117268
"365",11816,49087
"366",11816,112509
"367",11816,85289
"368",11816,147674
"369",11816,129524
"370",11816,164814
"371",11816,115581
"372",11816,33703
"373",11816,12914
"374",11816,108739
"375",11816,22920
"376",11816,34033
"377",11816,163194
"378",11816,162595
"379",11816,136614
"380",11816,33998
"381",11816,124088
"382",11816,123591
"383",11816,145212
"384",11816,63884
"385",11816,120757
"386",11816,121218
"387",165361,51574
"388",165361,4400
"389",165361,92773
"390",165361,55252
"391",165361,739
"392",165361,16488
"393",165361,163093
"394",165361,17342
"395",165361,53174
"396",165361,68028
"397",165361,119004
"398",165361,69444
"399",165361,111168
"400",165361,24110
"401",165361,147727
"402",165361,139953
"403",165361,30438
"404",165361,121862
"405",165361,22189
"406",165361,22449
