"","numeric_id_1","numeric_id_2"
"1",143081,6789
"2",143081,128026
"3",143081,12793
"4",143081,3836
"5",143081,109322
"6",143081,47066
"7",143081,35004
"8",143081,82872
"9",143081,12809
"10",143081,34522
"11",143081,55981
"12",143081,76904
"13",143081,142565
"14",143081,130543
"15",143081,61247
"16",143081,109471
"17",143081,66932
"18",143081,84811
"19",143081,47480
"20",143081,69785
"21",143081,33749
"22",143081,96562
"23",143081,138320
"24",143081,46859
"25",143081,165936
"26",143081,89081
"27",143081,36098
"28",143081,161814
"29",143081,146279
"30",143081,156364
"31",143081,138606
"32",143081,123065
"33",143081,122700
"34",143081,32014
"35",143081,8406
"36",143081,29424
"37",143081,59612
"38",143081,148669
"39",143081,36611
"40",143081,77771
"41",143081,60049
"42",143081,11586
"43",143081,127688
"44",143081,40799
"45",143081,71481
"46",143081,45503
"47",143081,69252
"48",143081,88009
"49",143081,39360
"50",143081,137908
"51",143081,2714
"52",143081,165592
"53",143081,14470
"54",143081,33076
"55",143081,38996
"56",143081,124238
"57",143081,33354
"58",143081,3301
"59",143081,148192
"60",143081,78368
"61",143081,119874
"62",143081,78880
"63",143081,143830
"64",143081,139308
"65",143081,58997
"66",143081,19449
"67",143081,108374
"68",143081,20552
"69",143081,155346
"70",143081,83181
"71",143081,58761
"72",143081,124420
"73",143081,32931
"74",143081,85037
"75",143081,80664
"76",143081,149178
"77",143081,80780
"78",143081,54570
"79",143081,3009
"80",143081,159243
"81",143081,35398
"82",143081,59269
"83",143081,31562
"84",143081,12599
"85",143081,14744
"86",143081,48778
"87",143081,96987
"88",143081,59155
"89",143081,166260
"90",143081,135935
"91",143081,148142
"92",143081,150382
"93",143081,105418
"94",143081,93523
"95",143081,138542
"96",143081,71559
"97",143081,20484
"98",143081,39703
"99",143081,52248
"100",143081,27154
"101",143081,30951
"102",143081,106243
"103",143081,146270
"104",143081,85888
"105",143081,106034
"106",143081,36145
"107",143081,46593
"108",143081,52623
"109",143081,116334
"110",143081,106405
"111",143081,146593
"112",143081,33293
"113",143081,72082
"114",143081,60546
"115",143081,68539
"116",143081,142032
"117",143081,59399
"118",143081,18726
"119",143081,133014
"120",143081,44881
"121",143081,121026
"122",143081,54309
"123",143081,150342
"124",143081,12315
"125",143081,14863
"126",143081,35150
"127",143081,163826
"128",143081,25933
"129",143081,136088
"130",143081,92247
"131",143081,82742
"132",143081,684
"133",143081,167652
"134",143081,966
"135",143081,17346
"136",143081,157370
"137",143081,103427
"138",143081,127460
"139",143081,43471
"140",143081,124583
"141",143081,58863
"142",143081,19114
"143",146733,123232
"144",146733,101052
"145",146733,12793
"146",146733,140674
"147",146733,150203
"148",146733,97533
"149",146733,12809
"150",146733,131265
"151",146733,46855
"152",146733,155030
"153",146733,36904
"154",146733,145738
"155",146733,23606
"156",146733,63484
"157",146733,65288
"158",146733,59159
"159",146733,114464
"160",146733,138744
"161",146733,165936
"162",146733,82799
"163",146733,36098
"164",146733,93147
"165",146733,15937
"166",146733,60518
"167",146733,72584
"168",146733,40438
"169",146733,126018
"170",146733,76012
"171",146733,39729
"172",146733,80811
"173",146733,56614
"174",146733,55882
"175",146733,23604
"176",146733,130304
"177",146733,27665
"178",146733,32054
"179",146733,164016
"180",146733,116570
"181",146733,22080
"182",146733,32114
"183",146733,53907
"184",146733,47266
"185",146733,122880
"186",146733,47287
"187",146733,150914
"188",146733,157426
"189",146733,150454
"190",146733,63238
"191",146733,29221
"192",146733,6078
"193",146733,71597
"194",146733,119874
"195",146733,89854
"196",146733,150115
"197",146733,12475
"198",146733,10805
"199",146733,40166
"200",146733,41085
"201",146733,167652
"202",146733,86715
"203",146733,85037
"204",146733,54594
"205",146733,159818
"206",146733,87880
"207",146733,47734
"208",146733,59269
"209",146733,32471
"210",146733,128035
"211",146733,70797
"212",146733,36050
"213",146733,166260
"214",146733,46092
"215",146733,166646
"216",146733,140775
"217",146733,70223
"218",146733,124843
"219",146733,151868
"220",146733,85888
"221",146733,106855
"222",146733,5411
"223",146733,71851
"224",146733,160821
"225",146733,62670
"226",146733,125099
"227",146733,109299
"228",146733,15637
